OrderID,Date,Region,Product,Category,SalesAmount,Quantity,Profit
1697,2024-07-08,Europe,DataSync Basic,Cloud Services,3994.37,19,2867.75
1698,2024-07-09,Europe,AI Insights,Analytics,46326.22,37,29480.36
1699,2024-07-09,Middle East & Africa,IoT Platform,Cloud Services,7340.6,10,4931.98
1700,2024-07-10,Asia Pacific,Security Shield,Security,9927.06,13,6485.69
1701,2024-07-10,Latin America,Mobile Connect,Integration,3286.78,17,2347.71
1702,2024-07-11,Asia Pacific,DataSync Basic,Cloud Services,5398.75,25,3876.06
1703,2024-07-11,North America,IoT Platform,Cloud Services,26106.6,39,17540.36
1704,2024-07-12,Europe,Enterprise Suite,Software,22190.4,20,13314.22
1705,2024-07-12,Asia Pacific,API Gateway,Integration,4568.9,14,3283.89
1706,2024-07-13,Europe,AI Insights,Analytics,2510.56,2,1597.63
1707,2024-07-14,North America,API Gateway,Integration,1509.35,5,1084.84
1708,2024-07-15,Middle East & Africa,Cloud Storage Pro,Cloud Services,3408.93,7,2272.62
1709,2024-07-15,Latin America,Cloud Storage Pro,Cloud Services,3180.36,6,2120.24
1710,2024-07-16,Europe,Cloud Storage Pro,Cloud Services,15894.94,31,10596.6
1711,2024-07-16,Middle East & Africa,AI Insights,Analytics,3031.98,3,1929.44
1712,2024-07-17,North America,API Gateway,Integration,4748.44,17,3412.92
1713,2024-07-17,Europe,Enterprise Suite,Software,10625.4,10,6375.24
1714,2024-07-18,Asia Pacific,Mobile Connect,Integration,1667.92,8,1191.36
1715,2024-07-18,Europe,Mobile Connect,Integration,2589.16,14,1849.39
1716,2024-07-19,Asia Pacific,API Gateway,Integration,7583.1,21,5450.38
1717,2024-07-19,Asia Pacific,Security Shield,Security,6489.2,10,4239.62
1718,2024-07-20,Asia Pacific,Workflow Automator,Software,1033.76,2,701.48
1719,2024-07-21,Latin America,IoT Platform,Cloud Services,730.03,1,490.49
1720,2024-07-22,Latin America,DataSync Basic,Cloud Services,3774.54,22,2709.92
1721,2024-07-22,Europe,DataSync Basic,Cloud Services,6652.8,30,4776.35
1722,2024-07-23,Asia Pacific,Mobile Connect,Integration,674.22,3,481.59
1723,2024-07-23,Asia Pacific,DataSync Basic,Cloud Services,1230.0,6,883.08
1724,2024-07-24,Middle East & Africa,IoT Platform,Cloud Services,698.5,1,469.31
1725,2024-07-24,Latin America,Mobile Connect,Integration,452.58,2,323.27
1726,2024-07-25,Europe,Mobile Connect,Integration,1953.36,9,1395.27
1727,2024-07-25,Asia Pacific,Security Shield,Security,6670.17,9,4357.85
1728,2024-07-26,Latin America,AI Insights,Analytics,17435.36,16,11095.23
1729,2024-07-26,Latin America,Enterprise Suite,Software,21590.24,16,12954.17
1730,2024-07-27,Europe,Analytics Plus,Analytics,2017.64,2,1292.2
1731,2024-07-28,Middle East & Africa,DataSync Basic,Cloud Services,779.12,4,559.37
1732,2024-07-29,Latin America,IoT Platform,Cloud Services,6313.56,11,4241.91
1733,2024-07-29,Middle East & Africa,Security Shield,Security,10017.9,15,6545.02
1734,2024-07-30,Asia Pacific,Cloud Storage Pro,Cloud Services,4867.83,9,3245.23
1735,2024-07-30,Middle East & Africa,Workflow Automator,Software,2010.16,4,1364.04
1736,2024-07-31,Asia Pacific,Security Shield,Security,15135.48,18,9888.52
1737,2024-07-31,Asia Pacific,Analytics Plus,Analytics,16145.58,17,10340.45
1738,2024-08-01,Middle East & Africa,Enterprise Suite,Software,23299.18,17,13979.5
1739,2024-08-01,Asia Pacific,DataSync Basic,Cloud Services,575.67,3,413.3
1740,2024-08-02,Asia Pacific,Enterprise Suite,Software,34125.03,27,20475.06
1741,2024-08-02,Middle East & Africa,Enterprise Suite,Software,14181.2,10,8508.72
1742,2024-08-03,Middle East & Africa,IoT Platform,Cloud Services,687.97,1,462.23
1743,2024-08-04,Latin America,AI Insights,Analytics,4186.64,4,2664.23
1744,2024-08-05,Europe,Cloud Storage Pro,Cloud Services,13947.21,31,9298.12
1745,2024-08-05,North America,Workflow Automator,Software,25995.06,46,17639.52
1746,2024-08-06,Asia Pacific,AI Insights,Analytics,10837.2,11,6896.39
1747,2024-08-06,Middle East & Africa,Security Shield,Security,5345.12,8,3492.15
1748,2024-08-07,Asia Pacific,IoT Platform,Cloud Services,4892.65,7,3287.25
1749,2024-08-07,Asia Pacific,Enterprise Suite,Software,9906.56,8,5943.93
1750,2024-08-08,Europe,Workflow Automator,Software,2177.88,4,1477.85
1751,2024-08-08,Asia Pacific,Cloud Storage Pro,Cloud Services,3685.04,8,2456.69
1752,2024-08-09,North America,DataSync Basic,Cloud Services,7987.2,39,5734.36
1753,2024-08-09,Asia Pacific,IoT Platform,Cloud Services,10835.89,19,7280.37
1754,2024-08-10,North America,Analytics Plus,Analytics,3578.6,4,2291.91
1755,2024-08-11,Latin America,API Gateway,Integration,1219.08,4,876.21
1756,2024-08-12,Asia Pacific,Workflow Automator,Software,9953.6,20,6754.24
1757,2024-08-12,Middle East & Africa,Mobile Connect,Integration,373.22,2,266.59
1758,2024-08-13,Asia Pacific,Enterprise Suite,Software,22524.0,16,13514.37
1759,2024-08-13,Latin America,IoT Platform,Cloud Services,6315.3,9,4243.08
1760,2024-08-14,Europe,Mobile Connect,Integration,679.35,3,485.25
1761,2024-08-14,North America,DataSync Basic,Cloud Services,4374.7,22,3140.84
1762,2024-08-15,North America,Security Shield,Security,16406.16,24,10718.72
1763,2024-08-15,Asia Pacific,DataSync Basic,Cloud Services,1561.2,8,1120.85
1764,2024-08-16,Europe,DataSync Basic,Cloud Services,2322.84,12,1667.69
1765,2024-08-16,Europe,Security Shield,Security,10214.56,16,6673.52
1766,2024-08-17,Asia Pacific,AI Insights,Analytics,2406.36,2,1531.32
1767,2024-08-18,Middle East & Africa,DataSync Basic,Cloud Services,169.74,1,121.86
1768,2024-08-19,Middle East & Africa,Security Shield,Security,7202.2,10,4705.44
1769,2024-08-19,Asia Pacific,Analytics Plus,Analytics,1715.08,2,1098.42
1770,2024-08-20,Europe,DataSync Basic,Cloud Services,5775.35,29,4146.43
1771,2024-08-20,Europe,AI Insights,Analytics,19973.94,21,12710.67
1772,2024-08-21,Asia Pacific,Analytics Plus,Analytics,7019.04,7,4495.34
1773,2024-08-21,Latin America,Workflow Automator,Software,4450.88,7,3020.23
1774,2024-08-22,Latin America,Security Shield,Security,3206.7,5,2095.04
1775,2024-08-22,Latin America,IoT Platform,Cloud Services,3310.38,6,2224.15
1776,2024-08-23,North America,Analytics Plus,Analytics,22611.99,23,14481.81
1777,2024-08-23,Europe,AI Insights,Analytics,24858.96,21,15819.3
1778,2024-08-24,Asia Pacific,DataSync Basic,Cloud Services,783.68,4,562.64
1779,2024-08-25,Europe,Analytics Plus,Analytics,9399.9,10,6020.17
1780,2024-08-26,Middle East & Africa,IoT Platform,Cloud Services,7238.53,13,4863.39
1781,2024-08-26,Middle East & Africa,Security Shield,Security,7949.28,12,5193.55
1782,2024-08-27,North America,DataSync Basic,Cloud Services,8555.8,44,6142.65
1783,2024-08-27,Europe,Workflow Automator,Software,20069.76,32,13618.75
1784,2024-08-28,Latin America,Workflow Automator,Software,14081.34,26,9555.16
1785,2024-08-28,Asia Pacific,Mobile Connect,Integration,2278.3,10,1627.35
1786,2024-08-29,Middle East & Africa,Mobile Connect,Integration,1338.12,7,955.79
1787,2024-08-29,Middle East & Africa,IoT Platform,Cloud Services,3507.18,6,2356.39
1788,2024-08-30,Europe,Security Shield,Security,5737.95,9,3748.8
1789,2024-08-30,Middle East & Africa,Analytics Plus,Analytics,4016.56,4,2572.41
1790,2024-08-31,Europe,API Gateway,Integration,2000.11,7,1437.57
1791,2024-09-01,Latin America,API Gateway,Integration,297.14,1,213.57
1792,2024-09-02,Latin America,Cloud Storage Pro,Cloud Services,6731.76,14,4487.86
1793,2024-09-02,North America,Security Shield,Security,27331.2,32,17856.41
1794,2024-09-03,Asia Pacific,Enterprise Suite,Software,31567.5,25,18940.51
1795,2024-09-03,Latin America,Mobile Connect,Integration,220.53,1,157.52
1796,2024-09-04,North America,API Gateway,Integration,4015.48,14,2886.13
1797,2024-09-04,Middle East & Africa,Security Shield,Security,1539.32,2,1005.69
1798,2024-09-05,Europe,Cloud Storage Pro,Cloud Services,8487.11,19,5658.09
1799,2024-09-05,Europe,Cloud Storage Pro,Cloud Services,11177.88,21,7451.93
1800,2024-09-06,North America,AI Insights,Analytics,15446.6,13,9829.66
1801,2024-09-06,North America,AI Insights,Analytics,11396.6,10,7252.38
1802,2024-09-07,Europe,AI Insights,Analytics,1238.38,1,788.06
1803,2024-09-08,Europe,Cloud Storage Pro,Cloud Services,1786.12,4,1190.75
1804,2024-09-09,Latin America,Enterprise Suite,Software,7870.32,6,4722.19
1805,2024-09-09,North America,Mobile Connect,Integration,8307.39,39,5933.85
1806,2024-09-10,Asia Pacific,Cloud Storage Pro,Cloud Services,7083.36,16,4722.22
1807,2024-09-10,Asia Pacific,Workflow Automator,Software,10932.46,22,7418.46
1808,2024-09-11,Latin America,DataSync Basic,Cloud Services,550.05,3,394.91
1809,2024-09-11,Europe,AI Insights,Analytics,15459.0,15,9837.54
1810,2024-09-12,Latin America,Enterprise Suite,Software,11230.24,8,6738.14
1811,2024-09-12,Europe,Enterprise Suite,Software,2874.42,2,1724.65
1812,2024-09-13,Middle East & Africa,Cloud Storage Pro,Cloud Services,1476.09,3,984.06
1813,2024-09-13,North America,AI Insights,Analytics,14244.15,15,9064.45
1814,2024-09-14,Middle East & Africa,Cloud Storage Pro,Cloud Services,1068.64,2,712.42
1815,2024-09-15,Middle East & Africa,API Gateway,Integration,359.37,1,258.3
1816,2024-09-16,Europe,IoT Platform,Cloud Services,3771.78,6,2534.17
1817,2024-09-16,Europe,AI Insights,Analytics,14509.95,15,9233.61
1818,2024-09-17,North America,Workflow Automator,Software,20199.78,37,13707.03
1819,2024-09-17,Asia Pacific,Workflow Automator,Software,19756.92,31,13406.52
1820,2024-09-18,North America,Security Shield,Security,10061.8,14,6573.72
1821,2024-09-18,Europe,Mobile Connect,Integration,4208.31,19,3005.94
1822,2024-09-19,Latin America,DataSync Basic,Cloud Services,1555.84,8,1117.02
1823,2024-09-19,North America,Cloud Storage Pro,Cloud Services,3806.82,9,2537.89
1824,2024-09-20,Asia Pacific,Cloud Storage Pro,Cloud Services,1634.4,3,1089.6
1825,2024-09-20,Latin America,Analytics Plus,Analytics,9553.8,10,6118.73
1826,2024-09-21,Europe,Security Shield,Security,1428.66,2,933.39
1827,2024-09-22,Europe,Enterprise Suite,Software,2729.62,2,1637.78
1828,2024-09-23,North America,Mobile Connect,Integration,4573.36,22,3266.67
1829,2024-09-23,Middle East & Africa,AI Insights,Analytics,3515.61,3,2237.2
1830,2024-09-24,Asia Pacific,API Gateway,Integration,5277.82,19,3793.41
1831,2024-09-24,Europe,Mobile Connect,Integration,2385.2,10,1703.71
1832,2024-09-25,Europe,Mobile Connect,Integration,2883.9,15,2059.93
1833,2024-09-25,Asia Pacific,IoT Platform,Cloud Services,12197.84,17,8195.43
1834,2024-09-26,Europe,Workflow Automator,Software,4326.24,8,2935.66
1835,2024-09-26,North America,Workflow Automator,Software,3184.15,5,2160.68
1836,2024-09-27,Middle East & Africa,Mobile Connect,Integration,1919.61,9,1371.14
1837,2024-09-27,Europe,AI Insights,Analytics,16197.74,13,10307.65
1838,2024-09-28,Middle East & Africa,API Gateway,Integration,669.34,2,481.09
1839,2024-09-29,Latin America,DataSync Basic,Cloud Services,175.39,1,125.92
1840,2024-09-30,Europe,Security Shield,Security,9003.0,12,5881.95
1841,2024-09-30,Asia Pacific,Workflow Automator,Software,1765.74,3,1198.18
1842,2024-10-01,Latin America,Workflow Automator,Software,4865.49,9,3301.57
1843,2024-10-01,Middle East & Africa,Mobile Connect,Integration,2202.75,11,1573.39
1844,2024-10-02,Middle East & Africa,Mobile Connect,Integration,1491.14,7,1065.1
1845,2024-10-02,Latin America,Enterprise Suite,Software,4181.07,3,2508.64
1846,2024-10-03,Latin America,DataSync Basic,Cloud Services,2657.2,13,1907.73
1847,2024-10-03,Asia Pacific,Enterprise Suite,Software,7529.48,7,4517.7
1848,2024-10-04,Europe,Workflow Automator,Software,4770.88,8,3237.37
1849,2024-10-04,Europe,Enterprise Suite,Software,55973.1,43,33583.79
1850,2024-10-05,Asia Pacific,DataSync Basic,Cloud Services,1038.85,5,745.84
1851,2024-10-06,North America,Security Shield,Security,4292.55,5,2804.46
1852,2024-10-07,Latin America,Mobile Connect,Integration,2704.8,14,1932.01
1853,2024-10-07,Latin America,Mobile Connect,Integration,2761.22,14,1972.31
1854,2024-10-08,Middle East & Africa,Security Shield,Security,2430.9,3,1588.18
1855,2024-10-08,Middle East & Africa,Security Shield,Security,3186.52,4,2081.86
1856,2024-10-09,Middle East & Africa,Cloud Storage Pro,Cloud Services,1709.84,4,1139.9
1857,2024-10-09,Europe,Security Shield,Security,1405.12,2,918.01
1858,2024-10-10,Asia Pacific,Workflow Automator,Software,23264.8,40,15786.78
1859,2024-10-10,Asia Pacific,DataSync Basic,Cloud Services,7069.68,36,5075.64
1860,2024-10-11,Asia Pacific,DataSync Basic,Cloud Services,2641.1,14,1896.17
1861,2024-10-11,Middle East & Africa,API Gateway,Integration,7049.9,22,5067.12
1862,2024-10-12,Asia Pacific,IoT Platform,Cloud Services,580.83,1,390.25
1863,2024-10-13,Middle East & Africa,Workflow Automator,Software,1763.01,3,1196.33
1864,2024-10-14,Middle East & Africa,Enterprise Suite,Software,11306.07,9,6783.65
1865,2024-10-14,Asia Pacific,API Gateway,Integration,7341.75,25,5276.87
1866,2024-10-15,Middle East & Africa,API Gateway,Integration,3742.64,11,2690.03
1867,2024-10-15,Asia Pacific,DataSync Basic,Cloud Services,9706.5,45,6968.73
1868,2024-10-16,Europe,Mobile Connect,Integration,2192.52,12,1566.09
1869,2024-10-16,Europe,Cloud Storage Pro,Cloud Services,10873.06,22,7248.67
1870,2024-10-17,Europe,AI Insights,Analytics,13566.74,11,8633.36
1871,2024-10-17,Asia Pacific,API Gateway,Integration,10329.33,33,7424.22
1872,2024-10-18,Latin America,Cloud Storage Pro,Cloud Services,2255.5,5,1503.67
1873,2024-10-18,Latin America,Mobile Connect,Integration,555.69,3,396.92
1874,2024-10-19,Europe,IoT Platform,Cloud Services,4982.4,8,3347.56
1875,2024-10-20,Latin America,Analytics Plus,Analytics,985.03,1,630.86
1876,2024-10-21,Asia Pacific,Mobile Connect,Integration,3537.72,18,2526.93
1877,2024-10-21,North America,Enterprise Suite,Software,36825.6,32,22095.3
1878,2024-10-22,Europe,Security Shield,Security,18678.4,26,12203.25
1879,2024-10-22,North America,Analytics Plus,Analytics,16375.25,17,10487.5
1880,2024-10-23,Europe,Analytics Plus,Analytics,9922.33,11,6354.76
1881,2024-10-23,Europe,API Gateway,Integration,2377.76,8,1709.01
1882,2024-10-24,North America,Security Shield,Security,19775.63,23,12920.05
1883,2024-10-24,Europe,Security Shield,Security,5490.0,8,3586.81
1884,2024-10-25,Latin America,Security Shield,Security,7048.17,9,4604.82
1885,2024-10-25,Asia Pacific,Enterprise Suite,Software,31204.16,26,18722.47
1886,2024-10-26,North America,Enterprise Suite,Software,18083.8,14,10850.26
1887,2024-10-27,Europe,Analytics Plus,Analytics,8764.47,9,5613.21
1888,2024-10-28,Asia Pacific,Enterprise Suite,Software,26767.84,22,16060.68
1889,2024-10-28,North America,Enterprise Suite,Software,36366.96,28,21820.2
1890,2024-10-29,Asia Pacific,DataSync Basic,Cloud Services,2821.5,15,2025.7
1891,2024-10-29,Europe,Workflow Automator,Software,2986.44,6,2026.5
1892,2024-10-30,North America,IoT Platform,Cloud Services,21394.62,39,14374.47
1893,2024-10-30,Asia Pacific,IoT Platform,Cloud Services,1637.04,3,1099.89
1894,2024-10-31,Middle East & Africa,Mobile Connect,Integration,2621.64,12,1872.61
1895,2024-10-31,Asia Pacific,Mobile Connect,Integration,4300.4,20,3071.7
1896,2024-11-01,North America,IoT Platform,Cloud Services,17948.97,29,12059.47
1897,2024-11-01,Middle East & Africa,API Gateway,Integration,2483.36,8,1784.92
1898,2024-11-02,North America,Enterprise Suite,Software,2782.24,2,1669.35
1899,2024-11-03,Middle East & Africa,Security Shield,Security,2928.36,4,1913.19
1900,2024-11-04,North America,AI Insights,Analytics,11309.32,11,7196.86
1901,2024-11-04,Europe,Enterprise Suite,Software,6765.85,5,4059.5
1902,2024-11-05,Asia Pacific,Enterprise Suite,Software,11681.91,9,7009.15
1903,2024-11-05,North America,Enterprise Suite,Software,37710.3,30,22626.17
1904,2024-11-06,Asia Pacific,Cloud Storage Pro,Cloud Services,1227.9,3,818.6
1905,2024-11-06,Latin America,DataSync Basic,Cloud Services,994.8,6,714.21
1906,2024-11-07,Middle East & Africa,DataSync Basic,Cloud Services,1623.2,8,1165.38
1907,2024-11-07,Europe,API Gateway,Integration,9095.32,26,6537.28
1908,2024-11-08,Asia Pacific,Analytics Plus,Analytics,13581.75,15,8698.45
1909,2024-11-08,North America,Workflow Automator,Software,7273.14,14,4935.35
1910,2024-11-09,Europe,Security Shield,Security,5216.4,7,3408.05
1911,2024-11-10,North America,Analytics Plus,Analytics,6062.58,6,3882.79
1912,2024-11-11,Europe,Enterprise Suite,Software,6799.2,6,4079.51
1913,2024-11-11,Latin America,Security Shield,Security,10887.48,17,7113.15
1914,2024-11-12,Latin America,API Gateway,Integration,2275.77,7,1635.72
1915,2024-11-12,Europe,Mobile Connect,Integration,5028.48,27,3591.76
1916,2024-11-13,North America,Enterprise Suite,Software,36163.2,30,21697.93
1917,2024-11-13,North America,IoT Platform,Cloud Services,5736.9,10,3854.48
1918,2024-11-14,North America,DataSync Basic,Cloud Services,7710.85,35,5535.96
1919,2024-11-14,Asia Pacific,API Gateway,Integration,8333.73,29,5989.88
1920,2024-11-15,North America,Security Shield,Security,23259.6,35,15196.28
1921,2024-11-15,Middle East & Africa,Analytics Plus,Analytics,11385.27,13,7291.7
1922,2024-11-16,Latin America,Cloud Storage Pro,Cloud Services,1752.76,4,1168.51
1923,2024-11-17,Middle East & Africa,Enterprise Suite,Software,5531.6,5,3318.95
1924,2024-11-18,Europe,IoT Platform,Cloud Services,24006.04,34,16129.1
1925,2024-11-18,Latin America,Enterprise Suite,Software,35686.3,26,21411.82
1926,2024-11-19,Middle East & Africa,Cloud Storage Pro,Cloud Services,1645.68,3,1097.12
1927,2024-11-19,Europe,API Gateway,Integration,2950.2,10,2120.44
1928,2024-11-20,Asia Pacific,Mobile Connect,Integration,1639.26,7,1170.89
1929,2024-11-20,North America,IoT Platform,Cloud Services,10477.44,18,7039.52
1930,2024-11-21,Asia Pacific,Analytics Plus,Analytics,24712.02,27,15826.82
1931,2024-11-21,North America,Enterprise Suite,Software,19843.95,15,11906.35
1932,2024-11-22,Latin America,Analytics Plus,Analytics,17722.8,20,11350.59
1933,2024-11-22,Asia Pacific,AI Insights,Analytics,46426.42,46,29544.06
1934,2024-11-23,Asia Pacific,API Gateway,Integration,724.92,2,521.03
1935,2024-11-24,Europe,Security Shield,Security,3593.85,5,2347.98
1936,2024-11-25,Middle East & Africa,API Gateway,Integration,2041.02,6,1466.99
1937,2024-11-25,North America,Analytics Plus,Analytics,28774.02,33,18428.36
1938,2024-11-26,North America,Cloud Storage Pro,Cloud Services,12923.68,28,8615.76
1939,2024-11-26,North America,API Gateway,Integration,9060.37,31,6512.16
1940,2024-11-27,Asia Pacific,Cloud Storage Pro,Cloud Services,1509.06,3,1006.04
1941,2024-11-27,Asia Pacific,IoT Platform,Cloud Services,10044.79,17,6748.86
1942,2024-11-28,Asia Pacific,Security Shield,Security,9258.99,13,6049.19
1943,2024-11-28,North America,Mobile Connect,Integration,579.66,3,414.04
1944,2024-11-29,Middle East & Africa,AI Insights,Analytics,17005.95,17,10821.99
1945,2024-11-29,Middle East & Africa,Security Shield,Security,12966.74,19,8471.63
1946,2024-11-30,Europe,Security Shield,Security,5028.78,6,3285.48
1947,2024-12-01,Asia Pacific,Analytics Plus,Analytics,8069.8,10,5168.28
1948,2024-12-02,Middle East & Africa,Security Shield,Security,765.97,1,500.43
1949,2024-12-02,North America,Security Shield,Security,49911.42,61,32608.72
1950,2024-12-03,Latin America,Mobile Connect,Integration,1919.6,10,1371.14
1951,2024-12-03,Middle East & Africa,Mobile Connect,Integration,706.56,3,504.69
1952,2024-12-04,Asia Pacific,AI Insights,Analytics,29429.28,24,18727.76
1953,2024-12-04,Middle East & Africa,Mobile Connect,Integration,1308.37,7,934.54
1954,2024-12-05,Latin America,AI Insights,Analytics,9853.92,9,6270.69
1955,2024-12-05,Asia Pacific,Analytics Plus,Analytics,6945.68,7,4448.35
1956,2024-12-06,Middle East & Africa,Mobile Connect,Integration,2908.5,15,2077.51
1957,2024-12-06,North America,Cloud Storage Pro,Cloud Services,14732.88,34,9821.95
1958,2024-12-07,North America,API Gateway,Integration,5069.26,14,3643.54
1959,2024-12-08,Asia Pacific,IoT Platform,Cloud Services,1224.56,2,822.75
1960,2024-12-09,Asia Pacific,Workflow Automator,Software,13406.7,23,9097.41
1961,2024-12-09,Europe,Mobile Connect,Integration,5925.64,28,4232.58
1962,2024-12-10,Europe,Analytics Plus,Analytics,26762.96,28,17140.3
1963,2024-12-10,Asia Pacific,AI Insights,Analytics,16347.5,13,10402.95
1964,2024-12-11,North America,DataSync Basic,Cloud Services,3267.84,16,2346.14
1965,2024-12-11,North America,Security Shield,Security,18240.25,25,11916.94
1966,2024-12-12,Latin America,Mobile Connect,Integration,1691.28,8,1208.05
1967,2024-12-12,Europe,Mobile Connect,Integration,5384.08,26,3845.79
1968,2024-12-13,North America,Cloud Storage Pro,Cloud Services,6947.46,13,4631.64
1969,2024-12-13,Middle East & Africa,IoT Platform,Cloud Services,5717.76,8,3841.61
1970,2024-12-14,Asia Pacific,IoT Platform,Cloud Services,3350.64,6,2251.21
1971,2024-12-15,Asia Pacific,DataSync Basic,Cloud Services,1855.98,9,1332.51
1972,2024-12-16,Middle East & Africa,DataSync Basic,Cloud Services,418.42,2,300.41
1973,2024-12-16,North America,Mobile Connect,Integration,4720.5,25,3371.75
1974,2024-12-17,Middle East & Africa,Enterprise Suite,Software,8412.04,7,5047.23
1975,2024-12-17,Latin America,Mobile Connect,Integration,1368.15,7,977.26
1976,2024-12-18,Latin America,Security Shield,Security,9826.04,14,6419.69
1977,2024-12-18,Europe,Security Shield,Security,9039.66,14,5905.92
1978,2024-12-19,North America,Security Shield,Security,9698.25,15,6336.17
1979,2024-12-19,North America,Analytics Plus,Analytics,19518.0,24,12500.33
1980,2024-12-20,Latin America,Enterprise Suite,Software,13844.61,13,8306.79
1981,2024-12-20,Asia Pacific,Workflow Automator,Software,7478.52,12,5074.72
1982,2024-12-21,North America,API Gateway,Integration,2849.6,10,2048.14
1983,2024-12-22,North America,Workflow Automator,Software,5012.37,9,3401.25
1984,2024-12-23,Middle East & Africa,Analytics Plus,Analytics,7726.0,8,4948.11
1985,2024-12-23,Asia Pacific,Workflow Automator,Software,8923.65,15,6055.32
1986,2024-12-24,Asia Pacific,Enterprise Suite,Software,50844.8,40,30506.95
1987,2024-12-24,Middle East & Africa,Mobile Connect,Integration,3942.9,18,2816.34
1988,2024-12-25,Europe,Workflow Automator,Software,11736.34,22,7963.93
1989,2024-12-25,North America,Cloud Storage Pro,Cloud Services,3321.28,8,2214.2
1990,2024-12-26,North America,IoT Platform,Cloud Services,35543.97,63,23881.19
1991,2024-12-26,Europe,Mobile Connect,Integration,5152.0,25,3680.01
1992,2024-12-27,Latin America,DataSync Basic,Cloud Services,1105.38,6,793.61
1993,2024-12-27,Latin America,API Gateway,Integration,3618.72,12,2600.94
1994,2024-12-28,Asia Pacific,IoT Platform,Cloud Services,1729.44,3,1161.96
1995,2024-12-29,Europe,DataSync Basic,Cloud Services,2184.27,11,1568.21
1996,2024-12-30,Asia Pacific,DataSync Basic,Cloud Services,4226.6,20,3034.51
1997,2024-12-30,Europe,Enterprise Suite,Software,32279.85,27,19367.89
1998,2024-12-31,Middle East & Africa,API Gateway,Integration,7645.44,22,5495.14
1999,2024-12-31,Europe,Mobile Connect,Integration,10501.92,44,7501.41
